"","Sample","Chromosome","Start_UBR5","End_UBR5","Segment_Mean_UBR5","Start_MYC","End_MYC","Segment_Mean_MYC"
"199","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_C06_666984","8",39530780,114622325,0.0786,127429378,132190597,0.1286
"200","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_C07_666876","8",102086033,102516080,1.0738,126704256,127806763,1.834
"201","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_C08_666904","8",67240127,106005452,0.0281,115136250,133569037,0.0166
"202","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_C09_666914","8",94555595,103484516,-0.0081,126715728,128307467,0.3125
"203","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_C10_666916","8",101663059,105088107,0.8785,118455556,132365088,-0.0159
"204","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_C12_666880","8",39530780,111282852,-0.0034,111288052,135754996,-0.0039
"205","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_D01_666888","8",91174785,111279265,0.0116,111288052,136665653,0.0137
"206","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_D02_666976","8",40335391,114622678,0.0092,114626121,141404226,0.0098
"207","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_D03_666990","8",63936400,106236002,0.0355,119150615,141028500,0.0298
"208","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_D04_666886","8",101806767,111279265,0.7577,114638468,140991267,0.7595
"209","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_D05_666940","8",94545887,114622424,0.0164,114629356,145072769,0.0207
"210","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_D06_667022","8",98177617,111279265,0.0367,116668080,142033256,0.3371
"211","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_D07_667028","8",98358665,111282852,0.0116,124744478,145072769,0.0155
"212","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_D08_666918","8",40335391,111282852,0.0106,114729335,136675642,0.0055
"213","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_D09_666894","8",25133589,114619814,0.0163,114638468,141012587,0.0137
"214","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_D10_666988","8",14659710,111279265,0.0176,122737768,140996793,0.0161
"215","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_D11_666934","8",77931012,111288052,0.5242,124748923,128735944,0.5291
"216","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_D12_667020","8",39530780,141526582,0.0086,39530780,141526582,0.0086
"217","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_E01_666966","8",84358566,106071589,0.0082,120816679,145072769,5e-04
"218","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_E02_667000","8",39530780,128424089,0.0151,39530780,128424089,0.0151
"219","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_E03_666982","8",46637164,103113031,0.0106,114626166,145072769,0.0096
"220","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_E04_666936","8",94545887,111282065,0.1075,127241507,132190597,0.4701
"221","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_E05_666892","8",43801894,103117518,0.3869,124751642,139591259,0.3844
"222","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_E06_666884","8",84358447,111282417,0.0175,119150615,145072769,0.0082
"223","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_E07_666882","8",70048926,111279265,0.5133,114729335,136665653,0.5134
"224","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_E08_666872","8",102045872,102971015,0.7573,126285725,128744020,0.9609
"225","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_E09_666972","8",94545887,102980362,0.5305,114248905,142047413,0.523
"226","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_E10_667006","8",71304266,137811491,0.0138,71304266,137811491,0.0138
"227","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_E11_666978","8",71307628,145072769,0.0145,71307628,145072769,0.0145
"228","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_E12_667024","8",39530780,145072769,0.0133,39530780,145072769,0.0133
"229","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_F01_667056","8",101108181,106847912,0.8493,127430224,130417887,0.6387
"230","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_F02_667030","8",50126018,111279265,0.0413,111288052,145072769,0.0389
"231","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_F03_667012","8",96946685,108817853,0.222,127482236,141406880,0.1467
"232","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_F04_666992","8",10274100,145072769,0.2222,10274100,145072769,0.2222
"233","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_F05_666930","8",84358447,111282065,0.0169,114638468,136755501,0.0144
"234","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_F06_666922","8",98172669,106599434,0.417,127459173,128068426,0.7189
"235","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_F07_667002","8",81083357,111279265,0.0154,114879397,139141133,0.013
"236","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_F08_666890","8",71307628,114622325,0.0147,114670014,145072769,0.0138
"237","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_F09_666968","8",84358447,111279265,0.8343,111288052,138650508,0.8372
"238","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_F10_666994","8",97555354,102980362,0.9952,126163988,127769005,1.4693
"239","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_F11_667008","8",84361194,124742334,0.0148,124752874,141327635,0.0154
"240","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_F12_667034","8",25133589,136881227,0.0136,25133589,136881227,0.0136
"241","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_G01_666948","8",39530780,145072769,0.0134,39530780,145072769,0.0134
"242","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_G02_666960","8",91322697,128352539,0.0774,91322697,128352539,0.0774
"243","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_G03_666938","8",94545887,102587468,0.0135,111288052,139242601,0.0217
"244","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_G04_666952","8",46537229,145072769,0.0169,46537229,145072769,0.0169
"245","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_G05_666906","8",102041063,102779303,0.2935,127441520,130091498,0.5007
"246","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_G06_666974","8",98906423,102960257,1.0568,120805883,129385575,1.1559
"247","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_G07_666954","8",12616049,111282852,0.0101,124746490,145072769,0.0101
"248","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_G08_666950","8",43968905,111279265,0.3301,111283031,139141133,0.3336
"249","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_G09_666924","8",29961879,111282852,0.0173,111283031,145072769,0.0213
"250","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_G10_667026","8",71307628,145072769,0.0101,71307628,145072769,0.0101
"251","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_G11_666902","8",94717275,111279265,0.203,114879820,130998663,0.2222
"252","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_G12_666868","8",94545887,105512532,0.0167,111288052,140453473,0.0129
"253","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_H01_666962","8",101575920,111282050,0.2443,127489534,137662855,0.3454
"254","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_H02_666912","8",46547532,111279265,0.0104,111288052,141610301,0.0124
"255","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_H03_666896","8",77027133,145072769,0.0533,77027133,145072769,0.0533
"256","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_H04_666900","8",57025292,111282065,0.0151,114638468,145072769,0.0184
"257","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_H05_667040","8",39530780,104452426,0.0381,104477542,145072769,0.0326
"258","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_H06_666958","8",39527181,111279265,0.0048,114626121,136665653,0.0113
"259","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_H07_667014","8",46112727,145072769,-0.0055,46112727,145072769,-0.0055
"260","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_H08_667018","8",94545887,106847912,0.4224,115120693,142047413,0.4547
"261","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_H09_666874","8",84358457,119142545,0.0165,120816679,142277703,0.0127
"262","BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_H10_667054","8",101224652,102608104,0.1653,124751642,134244343,0.1524
"263","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_A01_780784","8",70719635,145072769,0.0103,70719635,145072769,0.0103
"264","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_A03_780810","8",88917766,110983952,0.0343,122048823,136970191,0.056
"265","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_A04_780938","8",13326830,106085221,0.0131,119220356,145072769,0.0066
"266","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_A05_780896","8",78276379,111282441,0.0202,111283031,136675642,0.0155
"267","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_A06_780944","8",19008638,145072769,0.0136,19008638,145072769,0.0136
"268","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_A08_780904","8",46136231,111282417,0.0163,111283031,128744020,0.0193
"269","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_A09_780856","8",50126018,111282441,0.0496,111288052,145072769,0.0409
"270","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_A10_780884","8",92008360,102961990,0.769,118018152,134081806,0.7742
"271","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_A11_780802","8",5746973,111279265,0.0155,114642539,143616987,0.0159
"272","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_A12_780878","8",46623644,108607716,0.0175,111288052,140961112,0.0156
"273","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_B01_780942","8",60664239,139591259,0.0175,60664239,139591259,0.0175
"274","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_B02_780852","8",98572221,111282417,0.7448,119744768,129395857,0.8623
"275","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_B03_780850","8",39530780,111282417,-0.029,124743287,141035329,-0.0365
"276","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_B05_780804","8",92753488,103143624,0.2564,117469642,141574857,0.2596
"277","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_C02_780922","8",100640828,103384305,0.7095,127441520,128206991,1.0267
"278","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_C03_780880","8",39530780,106846305,0.0107,111288052,141006810,0.0273
"279","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_C04_780824","8",25133612,145072769,0.0195,25133612,145072769,0.0195
"280","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_C05_780912","8",73356340,145072769,0.0337,73356340,145072769,0.0337
"281","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_C06_780898","8",101003616,110997918,0.7848,115124823,136825523,0.7863
"282","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_C07_780950","8",25126554,141309970,0.0095,25126554,141309970,0.0095
"283","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_C08_780956","8",18413877,111279265,0.0368,111288052,143622987,0.0414
"284","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_C09_780832","8",39530780,136665653,0.0133,39530780,136665653,0.0133
"285","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_C10_780952","8",84358447,145072769,0.0154,84358447,145072769,0.0154
"286","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_C11_780854","8",59130571,106934492,0.0159,120816679,141138302,0.0214
"287","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_C12_780812","8",39530780,137811491,0.0168,39530780,137811491,0.0168
"288","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_D01_780870","8",40926161,141564139,0.0202,40926161,141564139,0.0202
"289","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_D02_780790","8",51756939,111279123,0.0189,111288052,128735944,0.014
"290","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_D03_780900","8",94576978,112741021,0.7207,114169343,129408841,0.7423
"291","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_D04_780848","8",64441618,102980362,0.012,116619113,130834046,0.0141
"292","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_D05_780920","8",72729263,111282441,0.0048,119150615,136689249,0.0022
"293","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_D10_780772","8",86193339,106628108,0.5065,124025902,133125893,0.4607
"294","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_D11_780930","8",100643836,111282441,0.0727,125787341,130437665,0.0778
"295","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_D12_780780","8",95444562,111279265,0.0215,111288052,136881227,0.0152
"296","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_E01_780958","8",78276379,111282441,0.2628,127442177,136665653,0.2734
"297","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_E02_780876","8",94545887,114215986,0.018,114886335,141311437,0.0182
"298","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_E03_780918","8",57446061,111282441,0.0531,111288052,130436749,0.0583
"299","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_E04_780788","8",57033002,114622478,0.0194,120674515,137811491,0.0143
"300","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_E05_780806","8",101764935,102913343,0.3237,125958095,128403870,0.1766
"301","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_E06_780822","8",97465243,103395865,0.3007,119150615,139591259,0.322
"302","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_E07_780860","8",71310086,106934492,0.2032,119150615,141041556,0.1952
"303","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_E08_780828","8",49760374,141036137,0.0188,49760374,141036137,0.0188
"304","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_E09_780782","8",100191509,103492789,1.069,127633425,128742994,2.4303
"305","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_E10_780946","8",98927949,111282065,0.0126,111288052,140981341,0.0159
"306","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_E11_780906","8",70000206,111282417,0.0106,111283031,128744020,0.0089
"307","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_E12_780962","8",93156748,103273303,0.0936,122574896,141540766,0.0984
"308","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_F01_780814","8",102045809,105945957,0.8069,123433029,138454408,0.6077
"309","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_F02_780816","8",45951913,111279265,0.4035,111288052,128735944,0.4023
"310","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_F03_780794","8",77330089,111282237,0.0165,111288052,145072769,0.0185
"311","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_F04_780866","8",84358447,111279265,0.0192,111288052,145072769,0.0207
"312","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_F05_780926","8",94564122,110581465,0.9992,119150615,143213907,0.9936
"313","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_F07_780894","8",102227775,111279265,0.1416,119374067,136702525,0.1401
"314","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_F08_780882","8",39499202,111279265,0.017,119150615,145072769,0.0146
"315","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_F09_780842","8",77209077,114622325,0.2728,114638468,144857113,0.2676
"316","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_F10_780774","8",94552112,103818742,1.0622,111288052,130036895,0.9611
"317","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_F11_780886","8",50120863,111282417,0.013,111283031,145050357,0.0239
"318","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_F12_780818","8",40926161,111273113,0.102,111282852,145072769,0.1022
"319","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_G01_780796","8",85829000,111279265,1.123,119150615,128744020,1.11
"320","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_G02_780954","8",99774657,105431448,0.348,121852813,131769821,-0.6205
"321","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_G03_780838","8",40926161,121287609,0.0182,125533955,131976820,0.0152
"322","BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_G04_780916","8",50120863,111279265,0.0355,114638468,136670116,0.0415
"323","BURSA_p_TCGA_303_304_305_N_GenomeWideSNP_6_A11_1344702","8",71308086,111279265,0.075,111288052,145072769,0.0821
"324","BURSA_p_TCGA_303_304_305_N_GenomeWideSNP_6_A12_1344832","8",63937166,139242601,0.1077,63937166,139242601,0.1077
"325","BURSA_p_TCGA_303_304_305_N_GenomeWideSNP_6_B03_1344874","8",75116671,111279265,-0.0089,111288052,130954420,-0.0074
"326","BURSA_p_TCGA_303_304_305_N_GenomeWideSNP_6_B04_1344776","8",81381229,111282417,0.0013,111283031,139242601,0.0022
"327","BURSA_p_TCGA_303_304_305_N_GenomeWideSNP_6_B07_1344756","8",71307892,111279265,0.0425,111288052,145072769,0.0298
"328","BURSA_p_TCGA_303_304_305_N_GenomeWideSNP_6_B08_1344736","8",50126018,122559641,0.0359,122562554,140850796,0.0429
"329","BURSA_p_TCGA_303_304_305_N_GenomeWideSNP_6_B11_1344808","8",39530780,111282417,-0.0042,111288052,141345643,-0.0019
"330","BURSA_p_TCGA_303_304_305_N_GenomeWideSNP_6_B12_1344694","8",94545887,114968149,0.5328,127441520,142154517,0.5225
"331","BURSA_p_TCGA_303_304_305_N_GenomeWideSNP_6_C03_1344724","8",39530780,111282852,0.0013,111288052,142770337,8e-04
"332","BURSA_p_TCGA_303_304_305_N_GenomeWideSNP_6_C04_1344774","8",88917857,141564862,0.0024,88917857,141564862,0.0024
"333","BURSA_p_TCGA_303_304_305_N_GenomeWideSNP_6_C07_1344812","8",100450654,103352409,0.7411,121045605,131727949,0.2099
"334","BURSA_p_TCGA_303_304_305_N_GenomeWideSNP_6_C08_1344848","8",95964759,141564862,-0.0238,95964759,141564862,-0.0238
"335","BURSA_p_TCGA_303_304_305_N_GenomeWideSNP_6_C11_1344720","8",53086835,115966032,0.1412,115968171,128744020,0.1974
"336","BURSA_p_TCGA_303_304_305_N_GenomeWideSNP_6_D02_1344738","8",57437208,111279265,0.0011,111288052,141275656,-0.0015
"337","BURSA_p_TCGA_303_304_305_N_GenomeWideSNP_6_D03_1344830","8",71307892,111279265,-0.0041,111288052,140990563,0.0025
"338","BURSA_p_TCGA_303_304_305_N_GenomeWideSNP_6_D04_1344740","8",12376891,122559641,-0.0034,122562554,141323295,0.0048
"339","BURSA_p_TCGA_303_304_305_N_GenomeWideSNP_6_D06_1344828","8",84358447,114619207,-0.0018,124425386,145072769,-0.0024
"340","BURSA_p_TCGA_303_304_305_N_GenomeWideSNP_6_D09_1344752","8",67644593,145072769,-6e-04,67644593,145072769,-6e-04
"341","BURSA_p_TCGA_303_304_305_N_GenomeWideSNP_6_D10_1344726","8",71307628,111282237,0.0038,111288052,145072769,-7e-04
"342","BURSA_p_TCGA_303_304_305_N_GenomeWideSNP_6_D11_1344688","8",90526246,114619207,-0.0667,114638468,141390013,-0.0637
"343","BURSA_p_TCGA_303_304_305_N_GenomeWideSNP_6_D12_1344718","8",63936514,111279123,0.091,114638558,141189108,0.0893
"344","BURSA_p_TCGA_303_304_305_N_GenomeWideSNP_6_E02_1344716","8",53078258,145072769,4e-04,53078258,145072769,4e-04
"345","BURSA_p_TCGA_303_304_305_N_GenomeWideSNP_6_E03_1344870","8",39511389,114622438,0.0017,114629460,145072769,-0.0025
"346","BURSA_p_TCGA_303_304_305_N_GenomeWideSNP_6_E04_1344852","8",39505427,133566409,0.0033,39505427,133566409,0.0033
"347","BURSA_p_TCGA_303_304_305_N_GenomeWideSNP_6_E06_1344712","8",71307628,111282237,0.0038,114638468,142140841,0.0057
"348","BURSA_p_TCGA_303_304_305_N_GenomeWideSNP_6_E07_1344784","8",16411804,111279265,0.0011,111288052,141015051,4e-04
"349","BURSA_p_TCGA_303_304_305_N_GenomeWideSNP_6_E09_1344838","8",71307892,111279265,0.0021,119150615,132440670,0.0021
"350","BURSA_p_TCGA_303_304_305_N_GenomeWideSNP_6_E11_1344824","8",71307628,111279265,-0.03,119150615,132440670,-0.0427
"351","BURSA_p_TCGA_303_304_305_N_GenomeWideSNP_6_E12_1344732","8",101686750,103492789,0.5289,127633425,127742625,1.4956
"352","CELLA_p_TCGA_177_179_Esph_SNP_N_GenomeWideSNP_6_A01_871140","8",40926161,111279265,0.0134,119150615,145072769,0.0079
"353","CELLA_p_TCGA_177_179_Esph_SNP_N_GenomeWideSNP_6_A02_871074","8",39529446,111279265,0.013,111288052,145072769,0.0112
"354","CELLA_p_TCGA_177_179_Esph_SNP_N_GenomeWideSNP_6_A03_871156","8",81254,145072769,0.0326,81254,145072769,0.0326
"355","CELLA_p_TCGA_177_179_Esph_SNP_N_GenomeWideSNP_6_A04_871040","8",56891114,111282852,0.0162,119150615,145072769,0.0121
"356","CELLA_p_TCGA_177_179_Esph_SNP_N_GenomeWideSNP_6_A05_871138","8",87181559,111282237,0.2595,111288052,130966503,0.2671
"357","CELLA_p_TCGA_177_179_Esph_SNP_N_GenomeWideSNP_6_A06_871102","8",74281423,114622438,0.0209,114638468,139590373,0.0187
"358","CELLA_p_TCGA_177_179_Esph_SNP_N_GenomeWideSNP_6_A07_871116","8",62127851,145072769,0.0175,62127851,145072769,0.0175
"359","CELLA_p_TCGA_177_179_Esph_SNP_N_GenomeWideSNP_6_A08_871016","8",40926161,111282852,-0.0484,123478697,128735944,0.1637
"360","CELLA_p_TCGA_177_179_Esph_SNP_N_GenomeWideSNP_6_A09_871098","8",25133589,111282852,0.0144,111288052,138210087,0.0173
"361","CELLA_p_TCGA_177_179_Esph_SNP_N_GenomeWideSNP_6_A10_871076","8",39527181,106236002,0.0066,111288052,141574857,0.0098
"362","CELLA_p_TCGA_177_179_Esph_SNP_N_GenomeWideSNP_6_D06_871124","8",71304266,105512532,0.0461,119150615,145072769,0.0508
"363","CELLA_p_TCGA_177_179_Esph_SNP_N_GenomeWideSNP_6_D07_871090","8",100705461,111282417,0.5087,126449359,127900639,1.3894
"364","CELLA_p_TCGA_177_179_Esph_SNP_N_GenomeWideSNP_6_D08_871078","8",62316587,111279265,0.2409,119150615,136825523,0.2473
"365","CELLA_p_TCGA_177_179_Esph_SNP_N_GenomeWideSNP_6_D09_871112","8",10115076,145072769,0.0199,10115076,145072769,0.0199
"366","CELLA_p_TCGA_177_179_Esph_SNP_N_GenomeWideSNP_6_D10_871018","8",60090016,111279265,0.0182,114638468,141330458,0.0186
"367","CELLA_p_TCGA_177_179_Esph_SNP_N_GenomeWideSNP_6_D11_871034","8",39530780,136665653,0.0155,39530780,136665653,0.0155
"368","CELLA_p_TCGA_177_179_Esph_SNP_N_GenomeWideSNP_6_D12_871012","8",72728372,114622325,0.0176,114629502,145072769,0.0195
"369","CELLA_p_TCGA_177_179_Esph_SNP_N_GenomeWideSNP_6_E01_871092","8",72728372,106378113,0.0126,114642539,141223297,0.0161
"370","CELLA_p_TCGA_177_179_Esph_SNP_N_GenomeWideSNP_6_E02_871134","8",94564122,111282237,1.0021,119150615,140006028,0.9958
"371","CELLA_p_TCGA_177_179_Esph_SNP_N_GenomeWideSNP_6_E03_871004","8",70742000,111282417,0.0134,111288052,131720085,0.0161
"372","CELLA_p_TCGA_177_179_Esph_SNP_N_GenomeWideSNP_6_E04_871032","8",39531510,111279265,0.0519,111288052,145072769,0.0632
"373","CELLA_p_TCGA_177_179_Esph_SNP_N_GenomeWideSNP_6_E05_871108","8",71307628,111282237,0.016,119150615,145072769,0.0265
"374","CELLA_p_TCGA_177_179_Esph_SNP_N_GenomeWideSNP_6_E06_871070","8",94564122,103626319,0.7754,115483682,134040526,0.7524
"375","CELLA_p_TCGA_177_179_Esph_SNP_N_GenomeWideSNP_6_E07_871038","8",36220823,111282417,-0.0082,111288052,141338950,-0.0042
"376","CELLA_p_TCGA_177_179_Esph_SNP_N_GenomeWideSNP_6_E08_870984","8",54720202,114622424,0.142,114638468,145072769,0.1458
"377","CELLA_p_TCGA_177_179_Esph_SNP_N_GenomeWideSNP_6_E09_871154","8",40926161,137689565,4e-04,40926161,137689565,4e-04
"378","CELLA_p_TCGA_177_179_Esph_SNP_N_GenomeWideSNP_6_E10_870980","8",42145300,104030961,0.0353,111283031,132718336,0.2845
"379","CELLA_p_TCGA_177_179_Esph_SNP_N_GenomeWideSNP_6_E11_870988","8",39530780,111282441,0.0163,111288052,145072769,0.013
"380","CELLA_p_TCGA_177_179_Esph_SNP_N_GenomeWideSNP_6_G03_870992","8",71414685,104051224,0.224,111288052,139205341,0.2272
"381","CELLA_p_TCGA_177_179_Esph_SNP_N_GenomeWideSNP_6_G04_871030","8",49760374,111282237,0.0153,111283031,139591259,0.0169
"382","CELLA_p_TCGA_177_179_Esph_SNP_N_GenomeWideSNP_6_G08_871058","8",101386128,102718651,0.4369,119281556,136473816,0.4251
"383","CELLA_p_TCGA_177_179_Esph_SNP_N_GenomeWideSNP_6_G09_871142","8",5746973,111279265,0.0109,111288052,136881227,0.0132
"384","CELLA_p_TCGA_177_179_Esph_SNP_N_GenomeWideSNP_6_G10_871132","8",12616034,111279265,0.0133,111288052,139591259,0.0149
"385","CELLA_p_TCGA_177_179_Esph_SNP_N_GenomeWideSNP_6_H08_870982","8",71307628,111282050,0.0138,114638468,145072769,0.021
"386","CENTS_p_TCGASNP_212_216_217_N_GenomeWideSNP_6_A01_1039582","8",94545887,111282050,-0.0031,111288052,141512685,3e-04
